date,close
2005-04-04,9630.9004
2005-04-05,9619.0996
2005-04-06,9673.0
2005-04-07,9625.4004
2005-04-08,9623.7002
2005-04-11,9643.7002
2005-04-12,9629.0
2005-04-13,9492.0996
2005-04-14,9409.5996
2005-04-15,9277.0996
2005-04-18,9331.0
2005-04-19,9415.7002
2005-04-20,9378.0996
2005-04-21,9405.7998
2005-04-22,9367.5
2005-04-25,9416.0996
2005-04-26,9427.7002
2005-04-27,9323.5
2005-04-28,9275.0996
2005-04-29,9369.2998
2005-05-02,9430.2002
2005-05-03,9371.0
2005-05-04,9473.2998
2005-05-05,9476.2998
2005-05-06,9522.7002
2005-05-09,9561.2002
2005-05-10,9493.5996
2005-05-11,9446.4004
2005-05-12,9331.7002
2005-05-13,9278.5
2005-05-16,9323.2998
2005-05-17,9371.4004
2005-05-18,9407.7998
2005-05-19,9469.7998
2005-05-20,9452.2002
2005-05-24,9518.4004
2005-05-25,9509.5
2005-05-26,9579.0996
2005-05-27,9619.4004
2005-05-30,9673.2002
2005-05-31,9607.2998
2005-06-01,9654.2002
2005-06-02,9626.5996
2005-06-03,9671.2002
2005-06-06,9654.0
2005-06-07,9656.2002
2005-06-08,9707.9004
2005-06-09,9763.4004
2005-06-10,9790.0996
2005-06-13,9839.9004
2005-06-14,9822.9004
2005-06-15,9866.5996
2005-06-16,9968.7002
2005-06-17,9947.5996
2005-06-20,9998.0996
2005-06-21,9939.2002
2005-06-22,10051.5
2005-06-23,9998.4004
2005-06-24,9996.2002
2005-06-27,9998.0996
2005-06-28,10041.0
2005-06-29,10029.2998
2005-06-30,9902.7998
2005-07-04,9941.7998
2005-07-05,10075.0996
2005-07-06,10111.9004
2005-07-07,10121.0
2005-07-08,10177.9004
2005-07-11,10217.7002
2005-07-12,10207.9004
2005-07-13,10203.5996
2005-07-14,10124.9004
2005-07-15,10149.0
2005-07-18,10163.0
2005-07-19,10263.2002
2005-07-20,10329.5996
2005-07-21,10317.7002
2005-07-22,10374.7998
2005-07-25,10362.5996
2005-07-26,10367.9004
2005-07-27,10500.7002
2005-07-28,10516.2002
2005-07-29,10422.9004
2005-08-02,10621.2002
2005-08-03,10598.7998
2005-08-04,10626.7002
2005-08-05,10550.5
2005-08-08,10614.4004
2005-08-09,10585.9004
2005-08-10,10671.4004
2005-08-11,10699.9004
2005-08-12,10683.0996
2005-08-15,10650.7002
2005-08-16,10534.7998
2005-08-17,10500.7002
2005-08-18,10391.2998
2005-08-19,10502.0996
2005-08-22,10525.5
2005-08-23,10480.0
2005-08-24,10509.7002
2005-08-25,10538.9004
2005-08-26,10484.0996
2005-08-29,10558.4004
2005-08-30,10573.0996
2005-08-31,10668.9004
2005-09-01,10813.2998
2005-09-02,10771.9004
2005-09-06,10798.0996
2005-09-07,10810.0996
2005-09-08,10777.2002
2005-09-09,10898.2002
2005-09-12,10885.2002
2005-09-13,10825.2002
2005-09-14,10932.4004
2005-09-15,10966.2998
2005-09-16,10990.5996
2005-09-19,11024.7002
2005-09-20,10903.5
2005-09-21,10957.0996
2005-09-22,10870.7998
2005-09-23,10904.2998
2005-09-26,11005.5
2005-09-27,11067.2002
2005-09-28,11042.2998
2005-09-29,11018.5
2005-09-30,11011.7998
2005-10-03,11081.2002
2005-10-04,10960.5996
2005-10-05,10748.0996
2005-10-06,10562.2002
2005-10-07,10612.2002
2005-10-11,10620.5
2005-10-12,10493.0996
2005-10-13,10429.7002
2005-10-14,10488.7998
2005-10-17,10553.4004
2005-10-18,10345.0996
2005-10-19,10425.7998
2005-10-20,10190.7002
2005-10-21,10290.9004
2005-10-24,10360.7998
2005-10-25,10363.7002
2005-10-26,10283.7002
2005-10-27,10245.5
2005-10-28,10312.2998
2005-10-31,10383.2998
2005-11-01,10390.7998
2005-11-02,10585.7002
2005-11-03,10672.5996
2005-11-04,10674.7998
2005-11-07,10681.2002
2005-11-08,10616.2002
2005-11-09,10656.5
2005-11-10,10565.2998
2005-11-11,10669.4004
2005-11-14,10684.7002
2005-11-15,10628.9004
2005-11-16,10727.0
2005-11-17,10733.0996
2005-11-18,10722.0996
2005-11-21,10817.2998
2005-11-22,10892.7998
2005-11-23,10919.7998
2005-11-24,11081.7998
2005-11-25,11002.5996
2005-11-28,10939.2002
2005-11-29,10942.5996
2005-11-30,10824.0996
2005-12-01,10999.5996
2005-12-02,11005.2002
2005-12-05,11008.7998
2005-12-06,11096.7998
2005-12-07,11131.4004
2005-12-08,11167.2002
2005-12-09,11132.0
2005-12-12,11099.2998
2005-12-13,11137.4004
2005-12-14,11095.7998
2005-12-15,11092.7998
2005-12-16,11136.5996
2005-12-19,11154.2998
2005-12-20,11180.5996
2005-12-21,11247.2998
2005-12-22,11255.4004
2005-12-23,11245.4004
2005-12-28,11261.2002
2005-12-29,11296.2998
2005-12-30,11272.2998
2006-01-03,11441.5996
2006-01-04,11501.5
2006-01-05,11507.7002
2006-01-06,11620.5
2006-01-09,11565.2002
2006-01-10,11597.5996
2006-01-11,11621.0
2006-01-12,11595.2002
2006-01-13,11604.7998
2006-01-16,11721.0
2006-01-17,11689.5996
2006-01-18,11554.5
2006-01-19,11693.0
2006-01-20,11605.7002
2006-01-23,11733.4004
2006-01-24,11692.4004
2006-01-25,11675.2002
2006-01-26,11737.4004
2006-01-27,11856.7998
2006-01-30,11947.5
2006-01-31,11945.5996
2006-02-01,11952.0996
2006-02-02,11929.9004
2006-02-03,11937.5996
2006-02-06,12080.5
2006-02-07,11817.2998
2006-02-08,11735.0996
2006-02-09,11709.2998
2006-02-10,11651.7002
2006-02-13,11519.5
2006-02-14,11616.4004
2006-02-15,11557.2998
2006-02-16,11704.2998
2006-02-17,11758.0
2006-02-20,11865.7998
2006-02-21,11826.4004
2006-02-22,11800.2002
2006-02-23,11738.5996
2006-02-24,11810.5996
2006-02-27,11706.5
2006-02-28,11688.2998
2006-03-01,11794.5996
2006-03-02,11906.9004
2006-03-03,11978.7002
2006-03-06,11883.2998
2006-03-07,11816.5
2006-03-08,11737.0996
2006-03-09,11765.2998
2006-03-10,11833.5996
2006-03-13,11906.7002
2006-03-14,11973.2998
2006-03-15,12055.5996
2006-03-16,12085.7002
2006-03-17,12000.7002
2006-03-20,11929.2998
2006-03-21,11947.5996
2006-03-22,11970.7002
2006-03-23,12017.9004
2006-03-24,12111.0996
2006-03-27,12078.5
2006-03-28,12048.7998
2006-03-29,12190.5996
2006-03-30,12207.0
2006-03-31,12110.5996
2006-04-03,12210.9004
2006-04-04,12174.0996
2006-04-05,12299.0996
2006-04-06,12342.0
2006-04-07,12241.2002
2006-04-10,12289.7002
2006-04-11,12177.2998
2006-04-12,12167.7002
2006-04-13,12248.5996
2006-04-17,12309.0
2006-04-18,12446.7998
2006-04-19,12487.2998
2006-04-20,12313.7002
2006-04-21,12437.2002
2006-04-24,12342.2002
2006-04-25,12329.7998
2006-04-26,12321.7002
2006-04-27,12187.7002
2006-04-28,12204.2002
2006-05-01,12234.5996
2006-05-02,12274.5
2006-05-03,12196.2002
2006-05-04,12125.9004
2006-05-05,12270.0996
2006-05-08,12294.2002
2006-05-09,12328.2002
2006-05-10,12316.2998
2006-05-11,12165.4004
2006-05-12,12038.0996
2006-05-15,11831.7002
2006-05-16,11829.4004
2006-05-17,11640.5996
2006-05-18,11540.0
2006-05-19,11545.7998
2006-05-23,11539.9004
2006-05-24,11423.9004
2006-05-25,11653.0
2006-05-26,11762.7998
2006-05-29,11845.5
2006-05-30,11705.4004
2006-05-31,11744.5
2006-06-01,11847.0
2006-06-02,11898.7002
2006-06-05,11699.5
2006-06-06,11666.0996
2006-06-07,11475.4004
2006-06-08,11415.5
2006-06-09,11390.7002
2006-06-12,11197.5996
2006-06-13,10904.2998
2006-06-14,10960.7002
2006-06-15,11213.2002
2006-06-16,11208.0
2006-06-19,11007.5996
2006-06-20,10995.5
2006-06-21,11112.7998
2006-06-22,11130.2002
2006-06-23,11249.0
2006-06-26,11372.2002
2006-06-27,11293.2002
2006-06-28,11332.2998
2006-06-29,11520.9004
2006-06-30,11612.9004
2006-07-04,11733.2002
2006-07-05,11626.4004
2006-07-06,11602.0
2006-07-07,11631.9004
2006-07-10,11654.7002
2006-07-11,11793.0
2006-07-12,11771.0996
2006-07-13,11601.9004
2006-07-14,11630.0
2006-07-17,11480.5996
2006-07-18,11471.7002
2006-07-19,11619.5996
2006-07-20,11465.5
2006-07-21,11418.2998
2006-07-24,11625.2002
2006-07-25,11754.5996
2006-07-26,11879.5996
2006-07-27,11758.9004
2006-07-28,11823.7002
2006-07-31,11831.0
2006-08-01,11907.7002
2006-08-02,11969.9004
2006-08-03,11936.7002
2006-08-04,11936.7002
2006-08-08,11998.2002
2006-08-09,12008.2002
2006-08-10,11959.0996
2006-08-11,11944.9004
2006-08-14,11850.2002
2006-08-15,11977.2002
2006-08-16,12030.2998
2006-08-17,12056.0
2006-08-18,12044.7998
2006-08-21,12136.9004
2006-08-22,12201.2002
2006-08-23,12195.0996
2006-08-24,12132.2998
2006-08-25,12119.7998
2006-08-28,12167.4004
2006-08-29,12060.5
2006-08-30,12068.4004
2006-08-31,12073.7998
2006-09-01,12145.0996
2006-09-05,12198.5996
2006-09-06,11999.7002
2006-09-07,11895.0
2006-09-08,11869.5996
2006-09-11,11656.5996
2006-09-12,11678.9004
2006-09-13,11777.2002
2006-09-14,11648.7002
2006-09-15,11656.0
2006-09-18,11763.5996
2006-09-19,11701.7002
2006-09-20,11635.4004
2006-09-21,11627.7002
2006-09-22,11581.5996
2006-09-25,11582.7002
2006-09-26,11642.4004
2006-09-27,11751.5996
2006-09-28,11817.4004
2006-09-29,11761.2998
2006-10-02,11787.4004
2006-10-03,11526.0996
2006-10-04,11618.0996
2006-10-05,11750.0
2006-10-06,11690.9004
2006-10-10,11755.2002
2006-10-11,11619.0996
2006-10-12,11719.0996
2006-10-13,11908.5996
2006-10-16,12061.5
2006-10-17,11996.5996
2006-10-18,11966.0
2006-10-19,12060.5996
2006-10-20,12035.5996
2006-10-23,12119.2002
2006-10-24,12195.5
2006-10-25,12341.7002
2006-10-26,12335.7002
2006-10-27,12268.9004
2006-10-30,12274.4004
2006-10-31,12344.5996
2006-11-01,12050.4004
2006-11-02,12130.7002
2006-11-03,12239.0
2006-11-06,12333.2998
2006-11-07,12310.2002
2006-11-08,12378.2002
2006-11-09,12410.2002
2006-11-10,12340.5
2006-11-13,12309.4004
2006-11-14,12279.5996
2006-11-15,12425.4004
2006-11-16,12365.9004
2006-11-17,12372.9004
2006-11-20,12416.5996
2006-11-21,12602.2998
2006-11-22,12557.0
2006-11-23,12644.9004
2006-11-24,12631.0996
2006-11-27,12542.5
2006-11-28,12530.9004
2006-11-29,12668.2002
2006-11-30,12752.4004
2006-12-01,12754.7998
2006-12-04,12848.7002
2006-12-05,12895.9004
2006-12-06,12889.7998
2006-12-07,12915.7002
2006-12-08,12899.5996
2006-12-11,12878.2002
2006-12-12,12858.5
2006-12-13,12910.2998
2006-12-14,13021.7998
2006-12-15,12866.2998
2006-12-18,12785.2002
2006-12-19,12781.5
2006-12-20,12783.0
2006-12-21,12737.2002
2006-12-22,12718.2002
2006-12-27,12852.5996
2006-12-28,12909.5
2006-12-29,12908.4004
2007-01-02,12923.7002
2007-01-03,12701.4004
2007-01-04,12553.5996
2007-01-05,12478.0
2007-01-08,12553.0996
2007-01-09,12468.0
2007-01-10,12457.5996
2007-01-11,12519.9004
2007-01-12,12678.7998
2007-01-15,12755.4004
2007-01-16,12720.2998
2007-01-17,12730.4004
2007-01-18,12640.7002
2007-01-19,12719.0
2007-01-22,12705.7998
2007-01-23,12910.9004
2007-01-24,13010.7002
2007-01-25,12927.2998
2007-01-26,12979.2998
2007-01-29,12946.0
2007-01-30,13014.5996
2007-01-31,13034.0996
2007-02-01,13144.7002
2007-02-02,13111.5996
2007-02-05,13166.7002
2007-02-06,13183.2998
2007-02-07,13142.2998
2007-02-08,13184.2998
2007-02-09,13084.0
2007-02-12,13040.5
2007-02-13,13171.7998
2007-02-14,13204.5
2007-02-15,13288.2002
2007-02-16,13312.0
2007-02-19,13291.5
2007-02-20,13319.7002
2007-02-21,13330.2998
2007-02-22,13318.0
2007-02-23,13343.5
2007-02-26,13404.5
2007-02-27,13040.0996
2007-02-28,13045.0
2007-03-01,12981.0996
2007-03-02,12863.2998
2007-03-05,12711.2998
2007-03-06,12868.2002
2007-03-07,12989.5996
2007-03-08,13051.0
2007-03-09,13057.4004
2007-03-12,13065.2002
2007-03-13,12809.5996
2007-03-14,12808.7002
2007-03-15,12874.2998
2007-03-16,12829.7002
2007-03-19,13011.7002
2007-03-20,12977.4004
2007-03-21,13155.5996
2007-03-22,13139.5996
2007-03-23,13237.7002
2007-03-26,13302.9004
2007-03-27,13218.7998
2007-03-28,13197.2002
2007-03-29,13258.0
2007-03-30,13165.5
2007-04-02,13265.7998
2007-04-03,13361.2002
2007-04-04,13448.2998
2007-04-05,13425.0
2007-04-09,13482.2998
2007-04-10,13431.2998
2007-04-11,13401.0
2007-04-12,13499.7002
2007-04-13,13578.5996
2007-04-16,13660.0
2007-04-17,13658.0
2007-04-18,13712.0
2007-04-19,13574.7002
2007-04-20,13664.7002
2007-04-23,13629.0
2007-04-24,13590.2998
2007-04-25,13672.9004
2007-04-26,13597.5
2007-04-27,13632.0
2007-04-30,13416.7002
2007-05-01,13406.2998
2007-05-02,13578.7002
2007-05-03,13687.0
2007-05-04,13769.9004
2007-05-07,13865.5
2007-05-08,13915.4004
2007-05-09,13895.2002
2007-05-10,13853.0996
2007-05-11,14003.7998
2007-05-14,13903.2998
2007-05-15,13934.5996
2007-05-16,14025.0
2007-05-17,14100.7002
2007-05-18,14105.2998
2007-05-22,14112.2002
2007-05-23,14142.5
2007-05-24,13946.2998
2007-05-25,14024.0996
2007-05-28,14073.7002
2007-05-29,13962.7002
2007-05-30,14081.7002
2007-05-31,14056.7998
2007-06-01,14119.4004
2007-06-04,14146.7002
2007-06-05,14141.7002
2007-06-06,13941.5996
2007-06-07,13703.9004
2007-06-08,13798.5
2007-06-11,13832.7998
2007-06-12,13724.2998
2007-06-13,13859.5
2007-06-14,14002.0
2007-06-15,14137.4004
2007-06-18,14176.4004
2007-06-19,14119.5
2007-06-20,13978.2002
2007-06-21,14095.7002
2007-06-22,13986.0
2007-06-25,13841.9004
2007-06-26,13663.9004
2007-06-27,13741.9004
2007-06-28,13715.7002
2007-06-29,13906.5996
2007-07-03,14064.7002
2007-07-04,14060.4004
2007-07-05,14079.4004
2007-07-06,14118.7002
2007-07-09,14177.5
2007-07-10,14131.9004
2007-07-11,14166.0996
2007-07-12,14356.0
2007-07-13,14496.5
2007-07-16,14338.2998
2007-07-17,14382.0
2007-07-18,14583.7002
2007-07-19,14625.7998
2007-07-20,14582.9004
2007-07-23,14468.2998
2007-07-24,14068.2002
2007-07-25,14105.2998
2007-07-26,13844.5996
2007-07-27,13748.5
2007-07-30,13864.7002
2007-07-31,13868.5996
2007-08-01,13654.7002
2007-08-02,13813.5996
2007-08-03,13565.2002
2007-08-07,13560.5996
2007-08-08,13758.2002
2007-08-09,13478.0
2007-08-10,13466.2998
2007-08-13,13427.5
2007-08-14,13242.5996
2007-08-15,13048.7998
2007-08-16,12848.7002
2007-08-17,13049.5996
2007-08-20,13110.2998
2007-08-21,13238.7002
2007-08-22,13463.0996
2007-08-23,13451.0996
2007-08-24,13520.2998
2007-08-27,13487.4004
2007-08-28,13264.9004
2007-08-29,13490.0996
2007-08-30,13444.5996
2007-08-31,13660.5
2007-09-04,13755.2002
2007-09-05,13683.2998
2007-09-06,13795.7002
2007-09-07,13651.2002
2007-09-10,13625.5
2007-09-11,13704.2998
2007-09-12,13756.7002
2007-09-13,13843.2002
2007-09-14,13846.4004
2007-09-17,13809.9004
2007-09-18,14005.4004
2007-09-19,13939.7998
2007-09-20,13838.4004
2007-09-21,13940.0996
2007-09-24,13958.2998
2007-09-25,13997.5996
2007-09-26,14035.0
2007-09-27,14129.7002
2007-09-28,14098.9004
2007-10-01,14200.5996
2007-10-02,14152.7002
2007-10-03,14020.9004
2007-10-04,14125.0996
2007-10-05,14233.2998
2007-10-09,14262.2002
2007-10-10,14276.2002
2007-10-11,14229.4004
2007-10-12,14295.9004
2007-10-15,14231.2998
2007-10-16,14153.0
2007-10-17,14219.5
2007-10-18,14332.0
2007-10-19,14001.7002
2007-10-22,14043.5996
2007-10-23,14087.5
2007-10-24,14088.5
2007-10-25,14124.9004
2007-10-26,14296.4004
2007-10-29,14427.4004
2007-10-30,14312.0996
2007-10-31,14625.0
2007-11-01,14372.5
2007-11-02,14363.9004
2007-11-05,14273.4004
2007-11-06,14370.5996
2007-11-07,14118.2002
2007-11-08,14128.5996
2007-11-09,13869.7998
2007-11-12,13605.0
2007-11-13,13705.0996
2007-11-14,13774.5
2007-11-15,13524.4004
2007-11-16,13530.4004
2007-11-19,13348.2002
2007-11-20,13459.7998
2007-11-21,13280.5996
2007-11-22,13381.0
2007-11-23,13467.2002
2007-11-26,13321.0996
2007-11-27,13369.0996
2007-11-28,13632.2002
2007-11-29,13663.9004
2007-11-30,13689.0996
2007-12-03,13657.2002
2007-12-04,13579.5996
2007-12-05,13734.5
2007-12-06,13849.7998
2007-12-07,13863.0
2007-12-10,13940.4004
2007-12-11,13723.7002
2007-12-12,13809.4004
2007-12-13,13747.2998
2007-12-14,13674.2002
2007-12-17,13387.0996
2007-12-18,13358.0996
2007-12-19,13389.7998
2007-12-20,13407.0
2007-12-21,13596.0996
2007-12-24,13694.7998
2007-12-27,13675.5996
2007-12-28,13821.2998
2007-12-31,13833.0996
2008-01-02,13926.7998
2008-01-03,13978.2002
2008-01-04,13778.5996
2008-01-07,13618.9004
2008-01-08,13541.7998
2008-01-09,13579.9004
2008-01-10,13642.7002
2008-01-11,13632.5996
2008-01-14,13698.2998
2008-01-15,13316.7998
2008-01-16,13074.9004
2008-01-17,12795.5996
2008-01-18,12737.0996
2008-01-21,12132.0996
2008-01-22,12640.9004
2008-01-23,12657.4004
2008-01-24,12907.2998
2008-01-25,12894.7998
2008-01-28,12986.9004
2008-01-29,13046.4004
2008-01-30,12998.2002
2008-01-31,13155.0996
2008-02-01,13318.4004
2008-02-04,13258.2002
2008-02-05,12932.0
2008-02-06,12867.2002
2008-02-07,12925.4004
2008-02-08,12989.2998
2008-02-11,13130.9004
2008-02-12,13087.4004
2008-02-13,13282.2998
2008-02-14,13208.0
2008-02-15,13226.7998
2008-02-19,13447.7002
2008-02-20,13551.7002
2008-02-21,13509.5996
2008-02-22,13585.9004
2008-02-25,13697.5
2008-02-26,13797.0
2008-02-27,13778.4004
2008-02-28,13873.9004
2008-02-29,13582.7002
2008-03-03,13544.4004
2008-03-04,13476.7998
2008-03-05,13603.2998
2008-03-06,13360.4004
2008-03-07,13281.7002
2008-03-10,13005.0996
2008-03-11,13344.5
2008-03-12,13297.4004
2008-03-13,13443.5
2008-03-14,13252.7998
2008-03-17,12952.2002
2008-03-18,13136.7002
2008-03-19,12709.4004
2008-03-20,12775.5996
2008-03-24,13019.7002
2008-03-25,13322.2002
2008-03-26,13391.9004
2008-03-27,13405.7998
2008-03-28,13233.7998
2008-03-31,13350.0996
2008-04-01,13440.7002
2008-04-02,13514.0996
2008-04-03,13551.2998
2008-04-04,13668.2002
2008-04-07,13745.0
2008-04-08,13727.5
2008-04-09,13750.5996
2008-04-10,13909.5996
2008-04-11,13683.0
2008-04-14,13738.5996
2008-04-15,13851.0
2008-04-16,14099.5
2008-04-17,14115.5
2008-04-18,14237.0996
2008-04-21,14321.2002
2008-04-22,14266.2998
2008-04-23,14069.7998
2008-04-24,13966.2998
2008-04-25,14103.9004
2008-04-28,14085.9004
2008-04-29,13825.5996
2008-04-30,13937.0
2008-05-01,14065.7998
2008-05-02,14280.2998
2008-05-05,14274.2998
2008-05-06,14414.2998
2008-05-07,14371.5
2008-05-08,14608.0
2008-05-09,14521.2002
2008-05-12,14666.0996
2008-05-13,14616.7002
2008-05-14,14626.2998
2008-05-15,14828.0996
2008-05-16,14984.2002
2008-05-20,15047.2998
2008-05-21,14790.4004
2008-05-22,14792.4004
2008-05-23,14723.4004
2008-05-26,14758.5996
2008-05-27,14522.0996
2008-05-28,14688.5996
2008-05-29,14577.2002
2008-05-30,14714.7002
2008-06-02,14814.2002
2008-06-03,14728.5996
2008-06-04,14690.5
2008-06-05,14982.9004
2008-06-06,14969.5996
2008-06-09,14960.7998
2008-06-10,14736.2002
2008-06-11,14716.5
2008-06-12,14602.5996
2008-06-13,14778.5
2008-06-16,14944.2998
2008-06-17,15068.7998
2008-06-18,15073.0996
2008-06-19,14790.2002
2008-06-20,14580.7002
2008-06-23,14691.7998
2008-06-24,14409.5996
2008-06-25,14441.0996
2008-06-26,14292.0996
2008-06-27,14355.2002
2008-06-30,14467.0
2008-07-02,14034.0996
2008-07-03,14143.5996
2008-07-04,14010.4004
2008-07-07,13712.7998
2008-07-08,13809.7998
2008-07-09,13610.7998
2008-07-10,13743.9004
2008-07-11,13709.0996
2008-07-14,13741.2998
2008-07-15,13357.5996
2008-07-16,13503.7998
2008-07-17,13460.2998
2008-07-18,13516.0
2008-07-21,13689.2002
2008-07-22,13643.2002
2008-07-23,13512.7002
2008-07-24,13206.0996
2008-07-25,13378.7998
2008-07-28,13304.0
2008-07-29,13342.5996
2008-07-30,13683.2002
2008-07-31,13592.9004
2008-08-01,13496.5
2008-08-05,13242.2002
2008-08-06,13453.5
2008-08-07,13385.2002
2008-08-08,13341.7002
2008-08-11,13203.2002
2008-08-12,13167.0
2008-08-13,13377.2002
2008-08-14,13358.9004
2008-08-15,13096.7002
2008-08-18,13119.4004
2008-08-19,13063.9004
2008-08-20,13350.0996
2008-08-21,13539.2002
2008-08-22,13447.2998
2008-08-25,13289.0
2008-08-26,13299.0996
2008-08-27,13530.7002
2008-08-28,13750.5
2008-08-29,13771.2998
2008-09-02,13299.5
2008-09-03,13137.7002
2008-09-04,12814.0996
2008-09-05,12816.4004
2008-09-08,12634.5996
2008-09-09,12146.7998
2008-09-10,12497.2002
2008-09-11,12612.7998
2008-09-12,12769.5996
2008-09-15,12254.0
2008-09-16,12227.0
2008-09-17,11877.7002
2008-09-18,12064.5996
2008-09-19,12913.0
2008-09-22,12638.0996
2008-09-23,12532.5996
2008-09-24,12513.4004
2008-09-25,12546.5
2008-09-26,12126.0
2008-09-29,11285.0996
2008-09-30,11752.9004
2008-10-01,11714.5
2008-10-02,10900.5
2008-10-03,10803.4004
2008-10-06,10230.4004
2008-10-07,9829.5996
2008-10-08,10056.2998
2008-10-09,9600.2002
2008-10-10,9065.2002
2008-10-14,9955.7002
2008-10-15,9323.9004
2008-10-16,9270.0
2008-10-17,9562.5
2008-10-20,10251.4004
2008-10-21,9795.7998
2008-10-22,9236.9004
2008-10-23,9331.4004
2008-10-24,9294.0996
2008-10-27,8537.2998
2008-10-28,9151.5996
2008-10-29,9501.5996
2008-10-30,9856.2002
2008-10-31,9762.7998
2008-11-03,9721.2998
2008-11-04,10116.5996
2008-11-05,9887.2002
2008-11-06,9555.4004
2008-11-07,9596.2002
2008-11-10,9688.7998
2008-11-11,9424.0
2008-11-12,8922.5996
2008-11-13,9352.7998
2008-11-14,9056.0
2008-11-17,8795.5
2008-11-18,8835.7002
2008-11-19,8490.5996
2008-11-20,7724.7998
2008-11-21,8155.3999
2008-11-24,8440.9004
2008-11-25,8442.9004
2008-11-26,8643.5
2008-11-27,8753.7998
2008-11-28,9270.5996
2008-12-01,8406.2002
2008-12-02,8327.7998
2008-12-03,8297.0
2008-12-04,8057.7998
2008-12-05,8117.0
2008-12-08,8567.0996
2008-12-09,8397.5996
2008-12-10,8634.0
2008-12-11,8391.9004
2008-12-12,8515.5
2008-12-15,8461.7998
2008-12-16,8724.0996
2008-12-17,8724.0996
2008-12-18,8425.4004
2008-12-19,8552.0
2008-12-22,8249.5
2008-12-23,8311.9004
2008-12-24,8310.5996
2008-12-29,8637.2998
2008-12-30,8830.7002
2008-12-31,8987.7002
2009-01-02,9234.0996
2009-01-05,9285.5
2009-01-06,9472.0996
2009-01-07,9121.2998
2009-01-08,9221.5996
2009-01-09,9085.2002
2009-01-12,8793.2998
2009-01-13,8961.5996
2009-01-14,8688.4004
2009-01-15,8879.5996
2009-01-16,8920.4004
2009-01-19,8841.5
2009-01-20,8504.9004
2009-01-21,8757.9004
2009-01-22,8486.5996
2009-01-23,8628.0
2009-01-26,8656.5
2009-01-27,8759.5996
2009-01-28,8906.2002
2009-01-29,8762.7998
2009-01-30,8694.9004
2009-02-02,8624.7998
2009-02-03,8628.5996
2009-02-04,8693.0996
2009-02-05,8861.0
2009-02-06,9008.0
2009-02-09,9047.2998
2009-02-10,8817.9004
2009-02-11,8737.9004
2009-02-12,8778.7998
2009-02-13,8678.0996
2009-02-17,8378.7002
2009-02-18,8176.0
2009-02-19,8185.3999
2009-02-20,7950.0
2009-02-23,7647.7002
2009-02-24,7859.2998
2009-02-25,7932.2998
2009-02-26,8186.7998
2009-02-27,8123.0
2009-03-02,7687.5
2009-03-03,7631.6001
2009-03-04,7814.7998
2009-03-05,7629.2002
2009-03-06,7591.5
2009-03-09,7566.8999
2009-03-10,7880.3999
2009-03-11,8011.0
2009-03-12,8282.2998
2009-03-13,8303.4004
2009-03-16,8386.7002
2009-03-17,8559.5996
2009-03-18,8629.0996
2009-03-19,8690.5
2009-03-20,8506.4004
2009-03-23,8958.5
2009-03-24,8849.4004
2009-03-25,8797.4004
2009-03-26,8995.5
2009-03-27,8821.0996
2009-03-30,8596.2002
2009-03-31,8720.4004
2009-04-01,8941.7998
2009-04-02,9073.0996
2009-04-03,9065.7998
2009-04-06,9016.2002
2009-04-07,8824.7998
2009-04-08,8969.2998
2009-04-09,9187.0996
2009-04-13,9285.5996
2009-04-14,9231.5996
2009-04-15,9246.0996
2009-04-16,9343.4004
2009-04-17,9437.7002
2009-04-20,9126.2002
2009-04-21,9247.2002
2009-04-22,9279.2002
2009-04-23,9409.5
2009-04-24,9549.5
2009-04-27,9394.7998
2009-04-28,9348.0
2009-04-29,9416.2998
2009-04-30,9324.7998
2009-05-01,9497.0
2009-05-04,9870.4004
2009-05-05,9880.7002
2009-05-06,10143.4004
2009-05-07,9967.0996
2009-05-08,10238.0
2009-05-11,10094.0996
2009-05-12,10077.7002
2009-05-13,9709.5
2009-05-14,9849.2002
2009-05-15,9762.9004
2009-05-19,10101.0
2009-05-20,10232.4004
2009-05-21,9949.5996
2009-05-22,9993.4004
2009-05-25,10069.5
2009-05-26,10285.9004
2009-05-27,10142.2002
2009-05-28,10392.4004
2009-05-29,10370.0996
2009-06-01,10604.0996
2009-06-02,10588.7998
2009-06-03,10290.0996
2009-06-04,10477.2002
2009-06-05,10569.2998
2009-06-08,10549.0996
2009-06-09,10547.9004
2009-06-10,10598.0
2009-06-11,10714.0996
2009-06-12,10645.0
2009-06-15,10394.7998
2009-06-16,10307.4004
2009-06-17,10066.0996
2009-06-18,10121.5
2009-06-19,10288.0
2009-06-22,9834.2002
2009-06-23,9896.7002
2009-06-24,10100.9004
2009-06-25,10355.9004
2009-06-26,10389.7998
2009-06-29,10476.7998
2009-06-30,10374.9004
2009-07-02,10245.9004
2009-07-03,10283.0996
2009-07-06,10027.4004
2009-07-07,9844.4004
2009-07-08,9653.5
2009-07-09,9773.9004
2009-07-10,9747.0996
2009-07-13,9891.9004
2009-07-14,9986.2002
2009-07-15,10215.5
2009-07-16,10304.4004
2009-07-17,10369.4004
2009-07-20,10540.7002
2009-07-21,10515.2998
2009-07-22,10432.4004
2009-07-23,10675.7002
2009-07-24,10687.9004
2009-07-27,10757.4004
2009-07-28,10570.5
2009-07-29,10455.2998
2009-07-30,10676.7002
2009-07-31,10787.2002
2009-08-04,11018.0996
2009-08-05,11046.9004
